Depth,Oxygen
512.263,6.3965
512.313,6.39534
512.313,6.39424
512.4119999999998,6.39419
512.42,6.39414
512.4119999999998,6.39412
512.5269999999998,6.40028
512.519,6.40141
512.5840000000002,6.39651
512.577,6.39658
512.684,6.39573
512.684,6.39486
512.741,6.39422
512.7330000000002,6.39463
512.8480000000002,6.39527
512.84,6.39586
512.8480000000002,6.39066
512.948,6.39663
512.955,6.3916
512.997,6.39671
513.055,6.39091
513.104,6.39017
513.112,6.39543
513.1619999999998,6.39577
513.219,6.39616
513.1619999999998,6.3905
513.326,6.39015
513.269,6.39573
513.376,6.39644
513.425,6.39716
513.433,6.3919
513.433,6.39768
513.533,6.3925800000000015
513.59,6.39255
513.5319999999998,6.3924699999999985
513.64,6.39266
513.689,6.39179
513.697,6.39191
513.747,6.39221
513.804,6.392530000000002
513.7959999999998,6.3929300000000016
513.903,6.39246
513.846,6.39197
513.961,6.39166
513.953,6.39128
514.01,6.38505
514.068,6.39087
514.117,6.3918599999999985
514.175,6.391769999999998
514.1669999999998,6.39173
514.225,6.391769999999998
514.217,6.391780000000002
514.274,6.39192
514.3240000000002,6.39213
514.381,6.39231
514.381,6.3935
514.439,6.38884
514.488,6.39423
514.595,6.39479
514.5459999999998,6.3951699999999985
514.645,6.39576
514.653,6.39031
514.645,6.38978
514.752,6.38938
514.752,6.38892
514.809,6.3874
514.809,6.38706
514.859,6.38594
514.966,6.37996
514.966,6.3839999999999995
514.966,6.38887
515.073,6.3896
515.073,6.38432
515.123,6.38352
515.123,6.37515
515.23,6.37213
515.23,6.37049
515.23,6.36945
515.337,6.36906
515.337,6.36191
515.387,6.36701
515.444,6.36636
515.444,6.3658199999999985
515.544,6.36538
515.5509999999998,6.37085
515.544,6.371180000000002
515.658,6.36562
515.651,6.36511
515.7080000000002,6.3648
515.765,6.36458
515.815,6.36454
515.815,6.36442
515.865,6.37032
515.872,6.37113
515.865,6.37124
516.0790000000002,6.37248
516.029,6.3734
516.0790000000002,6.36865
516.0790000000002,6.36904
516.186,6.3637
516.136,6.36903
516.186,6.37556
516.293,6.37711
516.293,6.37263
516.3430000000002,6.37936
516.3430000000002,6.38011
516.45,6.375780000000002
516.45,6.3765
516.507,6.37741
516.557,6.37851
516.557,6.37851
516.614,6.37861
516.664,6.37872
516.664,6.37894
516.714,6.37924
516.771,6.37953
516.821,6.3798900000000005
516.878,6.37916
516.878,6.37937
516.928,6.38074
516.985,6.38227
516.985,6.38279
517.085,6.38349
517.035,6.38305
517.1419999999998,6.3827300000000005
517.192,6.38243
517.192,6.38203
517.249,6.38171
517.249,6.3804300000000005
517.299,6.38017
517.356,6.37983
517.406,6.37947
517.456,6.37906
517.406,6.37965
517.563,6.37449
517.563,6.37323
517.563,6.3720300000000005
517.67,6.3769
517.62,6.3766300000000005
517.727,6.3764400000000006
517.727,6.37014
517.8340000000002,6.3700199999999985
517.7769999999998,6.36988
517.884,6.364
517.884,6.3632
517.934,6.36862
517.991,6.36803
518.0409999999998,6.36753
518.0980000000002,6.3600400000000015
518.0409999999998,6.35844
518.148,6.35801
518.148,6.3636599999999985
518.255,6.36348
518.255,6.36439
518.312,6.35934
518.312,6.35845
518.362,6.35164
518.362,6.35588
518.519,6.35537
518.469,6.3487300000000015
518.519,6.3531900000000014
518.576,6.3527
518.626,6.34646
518.626,6.34526
518.683,6.3442
518.783,6.3433
518.683,6.34234
518.783,6.34165
518.89,6.341069999999998
518.89,6.34056
518.89,6.3402
518.947,6.34
518.997,6.33991
519.054,6.3399199999999984
519.054,6.33408
519.104,6.33352
519.211,6.33312
519.161,6.3327
519.261,6.33258
519.211,6.33846
519.318,6.33954
519.368,6.33475
519.368,6.32909
519.425,6.3276900000000005
519.475,6.32643
519.5319999999998,6.3254199999999985
519.5319999999998,6.3255
519.582,6.32592
519.632,6.32644
519.632,6.32613
519.689,6.32601
519.739,6.32615
519.7959999999998,6.33139
519.7959999999998,6.32566
519.903,6.320130000000002
519.846,6.32565
519.953,6.32653
519.953,6.3206
520.011,6.3198300000000005
520.06,6.31313
520.06,6.31858
520.11,6.31925
520.217,6.31431
520.217,6.31948
520.217,6.31378
520.274,6.31827
520.3240000000002,6.3188900000000015
520.382,6.3196900000000005
520.382,6.31965
520.431,6.32074
520.481,6.3159800000000015
520.538,6.31543
520.538,6.31504
520.5880000000002,6.31471
520.5880000000002,6.31458
520.753,6.3148
520.646,6.3149
520.753,6.31528
520.802,6.31574
520.802,6.31042
520.91,6.31037
520.91,6.31646
520.86,6.31764
521.066,6.31232
521.0169999999998,6.3118300000000005
521.0169999999998,6.31134
521.066,6.305
521.124,6.31003
521.231,6.31139
521.173,6.3128
521.281,6.30768
521.281,6.3066
521.3380000000002,6.3117
521.33,6.31187
521.388,6.30631
521.437,6.306
521.545,6.30583
521.495,6.3057
521.545,6.30586
521.602,6.30596
521.6519999999998,6.30035
521.6519999999998,6.30082
521.7090000000002,6.30667
521.759,6.30657
521.809,6.30168
521.866,6.3020000000000005
521.816,6.30132
521.9730000000002,6.30087
521.9159999999998,6.30524
522.023,6.3061
521.9730000000002,6.30104
522.08,6.3002
522.08,6.29442
522.13,6.29903
522.237,6.2999800000000015
522.18,6.29488
522.237,6.30093
522.344,6.30207
522.2869999999998,6.3033199999999985
522.394,6.29792
522.394,6.2975900000000005
522.451,6.30331
522.501,6.29809
522.558,6.297999999999999
522.558,6.30402
522.6080000000002,6.29936
522.6080000000002,6.29982
522.715,6.294580000000002
522.715,6.29352
522.765,6.29864
522.822,6.29983
522.822,6.30105
522.872,6.3014199999999985
522.929,6.30192
522.979,6.3026300000000015
522.979,6.30249
522.979,6.29746
523.086,6.29766
523.136,6.29795
523.136,6.29724
523.193,6.29671
523.243,6.30345
523.3,6.3053300000000005
523.3,6.30618
523.3,6.30693
523.4069999999998,6.30202
523.4069999999998,6.30831
523.457,6.30957
523.514,6.30496
523.564,6.2983400000000005
523.564,6.29681
523.614,6.30234
523.621,6.30291
523.721,6.29675
523.721,6.30178
523.778,6.30186
523.778,6.30196
523.878,6.30324
523.878,6.29867
523.935,6.29822
523.935,6.29793
523.992,6.30274
524.0419999999998,6.29771
524.092,6.30377
524.149,6.297999999999999
524.099,6.2981300000000005
524.1990000000002,6.29855
524.1990000000002,6.29899
524.306,6.30462
524.256,6.2991800000000016
524.356,6.29999
524.413,6.29982
524.413,6.2996
524.52,6.29455
524.47,6.29352
524.52,6.29276
524.57,6.29708
524.627,6.2964400000000005
524.627,6.29685
524.727,6.29738
524.727,6.2979
524.784,6.2926
524.784,6.29243
524.841,6.28645
524.941,6.29151
524.891,6.2904300000000015
524.998,6.28961
524.998,6.28863
524.998,6.28176
525.105,6.28015
525.155,6.279719999999998
525.155,6.27944
525.155,6.28531
525.262,6.28635
525.262,6.28642
525.312,6.28752
525.369,6.2887
525.262,6.28302
525.576,6.28788
525.419,6.28153
525.526,6.28153
525.526,6.2814
525.576,6.28052
525.633,6.28069
525.683,6.27506
525.683,6.28049
525.74,6.28114
525.74,6.28081
525.847,6.28071
525.847,6.28062
525.8969999999998,6.27568
525.9540000000002,6.28089
525.9540000000002,6.27619
526.011,6.2756
526.054,6.2752
526.054,6.28066
526.111,6.2753
526.2180000000002,6.27613
526.168,6.27002
526.268,6.27528
526.268,6.27555
526.325,6.27603
526.375,6.2815900000000005
526.375,6.28216
526.432,6.282780000000002
526.482,6.2785
526.5319999999998,6.27933
526.5319999999998,6.28016
526.589,6.28116
526.589,6.28224
526.696,6.28254
526.696,6.27689
526.746,6.27537
526.803,6.27502
526.8530000000002,6.27475
526.803,6.27447
526.96,6.27459
526.903,6.27355
526.96,6.27271
527.067,6.27205
527.01,6.27726
526.967,6.27251
527.224,6.27915
527.174,6.27475
527.224,6.27551
527.274,6.27634
527.224,6.27613
527.331,6.27718
527.388,6.27728
527.438,6.27153
527.381,6.27073
527.545,6.27034
527.488,6.26985
527.545,6.26857
527.602,6.27428
527.6519999999998,6.27498
527.702,6.27582
527.6519999999998,6.2708
527.752,6.2709
527.809,6.2702
527.809,6.27056
527.866,6.27008
527.9159999999998,6.2636699999999985
527.9159999999998,6.26825
527.966,6.26896
528.023,6.2629
528.073,6.2619
528.123,6.26002
528.13,6.2651
528.18,6.2594
528.18,6.25885
528.23,6.25939
528.337,6.26018
528.337,6.26696
528.337,6.26193
528.4019999999998,6.26211
528.444,6.25641
528.444,6.26176
528.5509999999998,6.26236
528.5509999999998,6.26296
528.601,6.26269
528.658,6.25662
528.658,6.25556
528.716,6.2546800000000005
528.765,6.24792
528.815,6.2463
528.815,6.24481
528.873,6.24356
528.873,6.2424
528.98,6.248469999999998
528.98,6.2486
529.0369999999998,6.24992
529.0790000000002,6.2445
529.0790000000002,6.2442400000000005
529.187,6.24412
529.137,6.24995
529.244,6.25103
529.244,6.25217
529.294,6.24654
529.294,6.246
529.408,6.24564
529.401,6.24531
529.451,6.24524
529.508,6.24621
529.508,6.2413300000000005
529.558,6.24173
529.615,6.24721
529.665,6.24784
529.665,6.24859
529.729,6.24951
529.7719999999998,6.25053
529.8290000000002,6.25067
529.8290000000002,6.25179
529.879,6.24714
529.879,6.25253
529.986,6.25318
529.986,6.24776
530.036,6.24855
530.036,6.24849
530.0930000000002,6.2426
530.15,6.24182
530.2,6.24134
530.25,6.24787
530.25,6.24859
530.3,6.24938
530.3,6.2430900000000005
530.4069999999998,6.2489300000000005
530.4069999999998,6.24391
530.464,6.2442199999999985
530.514,6.24464
530.514,6.24426
530.521,6.24406
530.621,6.24401
530.621,6.24305
530.7280000000002,6.23629
530.778,6.2345
530.7280000000002,6.23902
530.778,6.2388
530.835,6.23947
530.885,6.24025
530.942,6.24113
530.942,6.23514
530.992,6.24023
531.049,6.23435
531.056,6.23461
531.156,6.22878
531.156,6.23416
531.206,6.22788
531.206,6.23268
531.313,6.23876
531.256,6.23378
531.313,6.24014
531.42,6.23556
531.42,6.23488
531.47,6.22841
531.47,6.22807
531.577,6.22782
531.577,6.23372
531.627,6.23485
531.5840000000002,6.23605
531.734,6.23161
531.734,6.23236
531.7909999999998,6.23231
531.7909999999998,6.23309
531.841,6.23384
531.898,6.2339699999999985
531.948,6.2402
531.948,6.23528
532.005,6.23445
532.055,6.23383
532.055,6.2333
532.105,6.23396
532.1619999999998,6.22889
532.212,6.23488
532.269,6.23499
532.269,6.23616
532.319,6.23642
532.319,6.23671
532.376,6.23726
532.49,6.23192
532.4259999999998,6.2375099999999986
532.533,6.23826
532.533,6.23309
532.5830000000002,6.23795
532.64,6.23794
532.69,6.23302
532.69,6.23315
532.69,6.23341
532.797,6.23385
532.854,6.23436
532.797,6.23385
532.904,6.23459
532.904,6.234369999999998
533.011,6.23421
533.011,6.23309
533.061,6.23306
533.061,6.2321
533.118,6.23229
533.168,6.23358
533.225,6.2339400000000005
533.275,6.23543
533.275,6.23596
533.332,6.236669999999998
533.332,6.23044
533.432,6.22936
533.432,6.23424
533.489,6.23521
533.489,6.23612
533.539,6.2312699999999985
533.597,6.23053
533.646,6.22993
533.646,6.22938
533.7040000000002,6.22893
533.754,6.22853
533.803,6.22825
533.803,6.22898
533.861,6.22893
533.911,6.2290199999999984
533.911,6.22912
534.018,6.2292
533.9680000000002,6.223330000000002
534.075,6.22175
534.125,6.22119
534.125,6.22666
534.182,6.22728
534.182,6.22795
534.232,6.23462
534.2819999999998,6.23041
534.339,6.23027
534.389,6.22515
534.339,6.22505
534.496,6.22423
534.446,6.23036
534.553,6.23165
534.553,6.23203
534.6030000000002,6.2385
534.6030000000002,6.23395
534.71,6.22846
534.71,6.22195
534.76,6.2266
534.76,6.22633
534.817,6.22622
534.867,6.22631
534.924,6.23233
534.924,6.23316
535.031,6.23425
534.974,6.22926
535.081,6.2294800000000015
535.131,6.22973
535.131,6.230169999999998
535.131,6.22461
535.238,6.22428
535.295,6.22307
535.238,6.22187
535.295,6.22773
535.452,6.22876
535.345,6.22962
535.509,6.22388
535.452,6.22307
535.559,6.22244
535.559,6.2157800000000005
535.609,6.22026
535.609,6.21972
535.716,6.21903
535.716,6.21847
535.773,6.21813
535.773,6.218
535.88,6.21807
535.823,6.21801
535.93,6.21718
535.987,6.2163
535.987,6.22127
536.023,6.21643
536.087,6.21681
536.087,6.21727
536.144,6.21874
536.194,6.21933
536.251,6.2199800000000005
536.251,6.21969
536.3009999999998,6.21951
536.3009999999998,6.2193
536.408,6.22012
536.408,6.22106
536.515,6.222169999999998
536.4580000000002,6.22429
536.515,6.22549
536.622,6.22584
536.622,6.22515
536.672,6.21955
536.622,6.2248199999999985
536.779,6.22537
536.729,6.21988
536.822,6.22056
536.836,6.22126
536.936,6.22794
536.936,6.22857
536.936,6.2293400000000005
536.993,6.22437
537.043,6.22445
537.1,6.22363
537.1,6.22284
537.207,6.22216
537.15,6.22139
537.257,6.22775
537.257,6.22309
537.257,6.22355
537.414,6.22317
537.35,6.22267
537.414,6.21633
537.521,6.21413
537.472,6.21286
537.5790000000002,6.21771
537.5790000000002,6.22354
537.5790000000002,6.2183
537.686,6.21818
537.686,6.21205
537.793,6.21116
537.793,6.21023
537.793,6.21545
537.8430000000002,6.20965
537.885,6.20993
537.95,6.2153
537.95,6.21569
538.0,6.21619
538.057,6.21676
538.107,6.21732
538.107,6.21782
538.164,6.21248
538.214,6.2122
538.214,6.21199
538.264,6.2119
538.364,6.21199
538.371,6.21204
538.371,6.21224
538.4780000000002,6.2125900000000005
538.428,6.21293
538.535,6.21344
538.535,6.21292
538.6419999999998,6.21955
538.585,6.21505
538.692,6.21481
538.692,6.20854
538.735,6.21335
538.849,6.2142300000000015
538.799,6.21506
538.849,6.21605
538.906,6.2161300000000015
538.906,6.21616
539.013,6.21635
539.013,6.21649
539.063,6.2167
539.049,6.21691
539.17,6.21827
539.17,6.21864
539.22,6.21307
539.22,6.21258
539.327,6.21217
539.327,6.2167
539.384,6.21632
539.384,6.20993
539.477,6.2037
539.434,6.20952
539.5980000000002,6.20958
539.491,6.21545
539.648,6.2157
539.648,6.20987
539.698,6.20903
539.698,6.209230000000002
539.741,6.2084800000000016
539.862,6.2079
539.805,6.20816
539.862,6.20267
539.9119999999998,6.20822
539.969,6.20886
539.969,6.20944
540.019,6.21025
540.112,6.21019
540.126,6.21001
540.126,6.20995
540.1759999999998,6.20993
540.2330000000002,6.20984
540.283,6.20986
540.283,6.2099
540.326,6.21004
540.447,6.2102900000000005
540.34,6.20442
540.497,6.20386
540.497,6.20424
540.547,6.20381
540.547,6.20937
540.64,6.20909
540.654,6.20375
540.654,6.20359
540.761,6.2034699999999985
540.761,6.20331
540.761,6.20319
540.869,6.20329
540.904,6.20338
540.9259999999998,6.20359
540.976,6.2039300000000015
541.026,6.20437
541.026,6.2048
541.0830000000002,6.20536
541.118,6.2049400000000015
541.133,6.20455
541.19,6.2043300000000015
541.24,6.20511
541.297,6.206
541.297,6.19991
541.382,6.19799
541.404,6.19699
541.4540000000002,6.19614
541.4540000000002,6.19639
541.504,6.1967
541.561,6.20219
541.547,6.20258
541.611,6.20305
541.7180000000002,6.20362
541.668,6.19816
541.7180000000002,6.19793
541.825,6.19679
541.811,6.19655
541.875,6.19653
541.875,6.20245
541.932,6.20349
541.982,6.19855
542.039,6.19861
542.075,6.19877
542.039,6.19905
542.146,6.19946
542.196,6.19401
542.196,6.19949
542.146,6.19412
542.396,6.19413
542.3530000000002,6.19303
542.3530000000002,6.19802
542.41,6.19813
542.41,6.1982300000000015
542.503,6.19946
542.5169999999998,6.2006
542.567,6.200830000000002
542.624,6.19516
542.624,6.20049
542.71,6.19495
542.731,6.19449
542.731,6.19405
542.781,6.1997
542.831,6.20038
542.924,6.20109
542.888,6.2018
542.938,6.20267
542.995,6.2035300000000015
543.045,6.20453
543.081,6.20556
543.102,6.20064
543.1519999999998,6.20071
543.2090000000002,6.20092
543.2090000000002,6.2001
543.295,6.19943
543.259,6.19864
543.366,6.19811
543.4159999999998,6.19751
543.4159999999998,6.19693
543.509,6.1975
543.4730000000002,6.19805
543.581,6.19875
543.523,6.19945
543.631,6.19931
543.7230000000002,6.1992400000000005
543.688,6.1990300000000005
543.738,6.19897
543.788,6.19891
543.773,6.19989
543.895,6.20102
543.845,6.20118
544.002,6.2015400000000005
543.952,6.2016300000000015
544.0369999999998,6.20185
544.059,6.19616
544.059,6.19459
544.1659999999998,6.19417
544.144,6.19862
544.266,6.1922
544.216,6.19073
544.323,6.19046
544.323,6.19609
544.3580000000002,6.19683
544.43,6.19767
544.43,6.19846
544.48,6.19339
544.573,6.19232
544.5369999999998,6.19225
544.637,6.19742
544.637,6.1915
544.673,6.19068
544.744,6.18492
544.744,6.18422
544.8009999999998,6.1837
544.837,6.18922
544.908,6.19585
544.908,6.19153
544.9580000000002,6.19227
544.994,6.1871800000000015
545.065,6.18616
545.065,6.19116
545.115,6.19125
545.151,6.18546
545.222,6.1907
545.172,6.19088
545.279,6.19116
545.315,6.19144
545.386,6.19177
545.386,6.19211
545.436,6.19255
545.472,6.19298
545.543,6.19355
545.493,6.19405
545.65,6.19471
545.5790000000002,6.18925
545.7,6.18911
545.7,6.19487
545.757,6.19574
545.793,6.19665
545.807,6.19158
545.864,6.19166
545.914,6.1976900000000015
545.95,6.19875
545.972,6.19888
546.021,6.19904
546.021,6.19318
546.164,6.19347
546.129,6.19263
546.178,6.18599
546.214,6.18438
546.286,6.18984
546.286,6.19041
546.3430000000002,6.19113
546.371,6.19187
546.393,6.1917
546.5,6.19162
546.4780000000002,6.19145
546.55,6.1924199999999985
546.55,6.1924199999999985
546.607,6.19256
546.692,6.18577
546.6569999999998,6.18389
546.764,6.18807
546.749,6.18817
546.821,6.18938
546.871,6.18966
546.871,6.1899
546.956,6.1892
546.928,6.18844
547.028,6.18882
547.014,6.18921
547.085,6.1887
547.135,6.1832400000000005
547.135,6.18277
547.221,6.18245
547.242,6.18214
547.299,6.18192
547.328,6.18175
547.299,6.1876
547.456,6.18867
547.435,6.18354
547.456,6.1835
547.506,6.18342
547.563,6.18214
547.599,6.18084
547.67,6.1805400000000015
547.67,6.18645
547.6990000000002,6.18778
547.7769999999998,6.1825
547.827,6.18816
547.806,6.18385
547.884,6.18466
547.884,6.1852800000000006
547.827,6.19187
548.127,6.19278
548.0409999999998,6.18739
548.0409999999998,6.18714
548.127,6.18002
548.148,6.178
548.198,6.17702
548.234,6.18194
548.256,6.18791
548.305,6.182930000000002
548.341,6.18301
548.413,6.18329
548.413,6.18353
548.448,6.1838
548.52,6.18417
548.52,6.18452
548.548,6.17788
548.627,6.1763900000000005
548.677,6.17596
548.712,6.18146
548.734,6.18197
548.784,6.18255
548.819,6.18318
548.8340000000002,6.1779199999999985
548.891,6.17772
548.919,6.17737
548.998,6.17702
548.941,6.17669
549.0830000000002,6.1817400000000005
549.105,6.18176
549.105,6.18186
549.191,6.17615
549.212,6.18139
549.212,6.18154
549.298,6.18281
549.312,6.184080000000002
549.369,6.18437
549.455,6.18466
549.369,6.17888
549.526,6.17834
549.562,6.17769
549.526,6.17702
549.5830000000002,6.18348
549.669,6.17902
549.69,6.17857
549.669,6.17914
549.74,6.18478
549.847,6.17956
549.826,6.1792099999999985
549.847,6.18
549.9540000000002,6.18098
549.933,6.18087
549.9540000000002,6.18083
550.004,6.17986
550.09,6.17893
550.111,6.17795
550.168,6.17801
550.1469999999998,6.1731
550.268,6.17833
550.197,6.1844199999999985
550.325,6.18566
550.325,6.18677
550.411,6.18211
550.375,6.18231
550.432,6.18268
550.518,6.18203
550.54,6.18136
550.482,6.1805
550.725,6.1809400000000005
550.59,6.1811
550.725,6.1756199999999986
550.697,6.1750300000000005
550.804,6.17362
550.7819999999998,6.17212
550.854,6.17659
550.832,6.1759900000000005
550.911,6.17549
551.018,6.17619
550.996,6.1768
551.018,6.17752
551.068,6.17128
551.153,6.171130000000002
551.125,6.17101
551.203,6.17106
551.225,6.1711800000000006
551.2819999999998,6.17137
551.31,6.17167
551.332,6.17099
551.368,6.17037
551.439,6.16981
551.496,6.1693
551.475,6.16976
551.5459999999998,6.17535
551.439,6.16987
551.739,6.1697
551.653,6.1703
551.739,6.17004
551.703,6.16977
551.76,6.1636
551.789,6.16252
551.9169999999998,6.1616300000000015
551.846,6.16062
551.9169999999998,6.165769999999998
552.003,6.16601
552.024,6.1661800000000015
552.024,6.16044
552.053,6.15872
552.181,6.15817
552.16,6.15862
552.181,6.15327
552.238,6.1590099999999985
552.2669999999998,6.15889
552.345,6.15885
552.374,6.15885
552.395,6.15889
552.395,6.165030000000002
552.531,6.16034
552.502,6.16062
552.531,6.155
552.61,6.15942
552.638,6.15891
552.66,6.1584900000000005
552.66,6.15212
552.795,6.15196
552.7669999999998,6.1458
552.795,6.15082
552.874,6.15104
552.931,6.15139
552.9590000000002,6.1518
552.981,6.1513300000000015
552.9590000000002,6.150930000000002
553.0880000000002,6.15074
553.116,6.14455
553.0880000000002,6.14936
553.245,6.14939
553.173,6.1493400000000005
553.302,6.14957
553.273,6.1496900000000005
553.352,6.15002
553.331,6.15029
553.409,6.14468
553.488,6.14518
553.4590000000002,6.15072
553.516,6.14541
553.595,6.14515
553.616,6.14458
553.6519999999998,6.15005
553.673,6.14385
553.752,6.1430099999999985
553.7230000000002,6.14216
553.809,6.13546
553.83,6.14087
553.887,6.14155
553.9159999999998,6.14233
553.937,6.14221
554.023,6.14228
553.994,6.14239
554.073,6.13665
554.094,6.1349800000000005
554.123,6.1403
554.201,6.140630000000002
554.258,6.1408
554.23,6.14106
554.308,6.1417
554.337,6.14347
554.366,6.13847
554.444,6.1388099999999985
554.4730000000002,6.13807
554.444,6.13818
554.573,6.13846
554.5509999999998,6.14472
554.573,6.14533
554.658,6.1460300000000005
554.737,6.14574
554.68,6.14044
554.815,6.14634
554.7869999999998,6.14115
554.815,6.14109
554.894,6.14115
554.922,6.14122
554.951,6.141380000000002
555.029,6.1407300000000005
555.001,6.14091
555.0790000000002,6.14133
555.1080000000002,6.14174
555.136,6.14224
555.215,6.1428699999999985
555.244,6.1436199999999985
555.265,6.1443400000000015
555.294,6.14406
555.322,6.14357
555.401,6.14421
555.429,6.14414
555.451,6.1380300000000005
555.479,6.13705
555.558,6.13732
555.586,6.1367699999999985
555.586,6.13626
555.665,6.14184
555.693,6.13529
555.7719999999998,6.13462
555.743,6.13408
555.8290000000002,6.13394
555.85,6.13398
555.929,6.14003
555.9069999999998,6.14086
555.929,6.1348
556.007,6.13388
556.036,6.13397
556.114,6.13416
556.0930000000002,6.13436
556.172,6.1347
556.2,6.13501
556.222,6.1294900000000005
556.25,6.12797
556.3290000000002,6.13253
556.4069999999998,6.13221
556.3290000000002,6.13186
556.464,6.13172
556.436,6.13251
556.514,6.12755
556.543,6.12758
556.571,6.12774
556.5930000000002,6.13301
556.678,6.13437
556.65,6.13457
556.835,6.13509
556.778,6.13536
556.807,6.135669999999998
556.835,6.13581
556.864,6.1359
556.942,6.13034
556.971,6.12995
556.992,6.12977
557.071,6.12964
557.1,6.12359
557.128,6.12856
557.1569999999998,6.12879
557.178,6.1291
557.257,6.12946
557.285,6.12976
557.257,6.13011
557.3919999999998,6.1237900000000005
557.364,6.12248
557.3919999999998,6.12127
557.528,6.1262
557.4490000000002,6.12007
557.578,6.12615
557.578,6.12025
557.606,6.12533
557.685,6.12542
557.7130000000002,6.12556
557.735,6.11978
557.821,6.12017
557.7919999999998,6.12055
557.87,6.1201300000000005
557.842,6.119669999999998
557.9780000000002,6.11935
557.9490000000002,6.11897
557.9780000000002,6.11867
558.056,6.1124800000000015
558.106,6.11129
558.085,6.10883
558.2130000000002,6.11246
558.135,6.11216
558.27,6.11245
558.299,6.1129
558.27,6.1134
558.349,6.10812
558.377,6.10687
558.456,6.10585
558.484,6.11082
558.484,6.11175
558.563,6.11271
558.641,6.1077
558.613,6.10775
558.641,6.10235
558.72,6.1020699999999986
558.691,6.1017199999999985
558.827,6.10168
558.798,6.10069
558.856,6.10586
558.934,6.1061
558.9630000000002,6.10634
558.984,6.10572
559.013,6.10018
559.0409999999998,6.0997
559.063,6.09945
559.17,6.11124
559.198,6.10714
559.17,6.10798
559.255,6.10211
559.2769999999998,6.10127
559.305,6.09456
559.384,6.09994
559.384,6.0993900000000005
559.462,6.10599
559.491,6.10656
559.462,6.1022300000000005
559.648,6.10317
559.519,6.1039400000000015
559.648,6.1041
559.705,6.1042
559.734,6.0984
559.755,6.09769
559.734,6.10302
559.862,6.1035900000000005
559.862,6.09819
559.891,6.0979199999999985
559.969,6.09692
559.998,6.1019
560.019,6.096
560.048,6.09612
560.126,6.09044
560.126,6.08987
560.155,6.09544
560.2330000000002,6.09621
560.212,6.09595
560.29,6.0957300000000005
560.34,6.0896300000000005
560.369,6.0896300000000005
560.447,6.09586
560.419,6.09126
560.497,6.09686
560.555,6.09155
560.5830000000002,6.08442
560.555,6.0823
560.633,6.08031
560.712,6.07851
560.712,6.08854
560.797,6.08384
560.769,6.0722
560.847,6.07092
560.869,6.07578
560.9259999999998,6.07474
560.9540000000002,6.0738
560.976,6.07299
561.061,6.07436
561.033,6.07488
561.14,6.07563
561.168,6.07546
561.19,6.07547
561.19,6.06856
561.276,6.06785
561.297,6.06724
561.383,6.0678800000000015
561.404,6.06861
561.404,6.06261
561.433,6.06776
561.511,6.0681400000000005
561.4830000000002,6.06263
561.618,6.06248
561.618,6.06141
561.6469999999998,6.06053
561.668,6.06076
561.775,6.0613
561.804,6.06683
561.7180000000002,6.0614300000000005
561.911,6.06142
561.882,6.0624699999999985
561.932,6.05686
561.961,6.0564
562.039,6.05518
562.039,6.05406
562.068,6.06006
562.196,6.05538
562.146,6.05574
562.175,6.06233
562.254,6.05711
562.2819999999998,6.05703
562.304,6.05816
562.411,6.0526300000000015
562.339,6.0471
562.4680000000002,6.04593
562.518,6.04996
562.496,6.04908
562.575,6.04853
562.575,6.05405
562.653,6.05075
562.675,6.05161
562.732,6.04473
562.71,6.04892
562.7819999999998,6.04343
562.839,6.04905
562.867,6.04977
562.889,6.05065
562.975,6.04579
562.946,6.04603
563.0459999999998,6.04656
563.082,6.0471900000000005
563.0459999999998,6.04805
563.21,6.04828
563.132,6.04844
563.21,6.0430199999999985
563.317,6.04277
563.239,6.04256
563.367,6.04171
563.367,6.04191
563.403,6.04828
563.474,6.04286
563.474,6.04254
563.56,6.03664
563.581,6.0357699999999985
563.581,6.0351300000000005
563.6669999999998,6.03464
563.688,6.03529
563.738,6.0411199999999985
563.717,6.04223
563.846,6.03761
563.846,6.03712
563.881,6.03674
563.953,6.036580000000002
563.953,6.03063
563.953,6.03086
564.0880000000002,6.02451
564.06,6.02912
564.11,6.03008
564.195,6.03025
564.1669999999998,6.03056
564.217,6.03104
564.302,6.02487
564.3240000000002,6.028569999999998
564.3240000000002,6.02152
564.409,6.02088
564.431,6.02038
564.481,6.02605
564.4590000000002,6.02778
564.5880000000002,6.0229599999999985
564.5880000000002,6.0231
564.624,6.02256
564.645,6.02317
564.752,6.023
564.695,6.02389
564.8380000000002,6.01914
564.752,6.01922
564.909,6.01869
564.888,6.01812
564.909,6.01785
565.016,6.02367
564.995,6.0246
565.066,6.0259
565.123,6.02144
565.123,6.02079
565.2090000000002,6.014480000000002
565.173,6.01351
565.33,6.01301
565.259,6.01853
565.33,6.02046
565.388,6.01567
565.388,6.016
565.4730000000002,6.01556
565.495,6.01513
565.545,6.01461
565.58,6.01415
565.602,6.00812
565.602,6.0085
565.7090000000002,6.00903
565.794,6.01469
565.7090000000002,6.00956
565.866,6.00992
565.844,6.01044
565.9159999999998,6.01015
565.866,6.00394
565.9730000000002,6.00777
566.059,6.00781
566.023,6.0080300000000015
566.08,6.00844
566.059,6.0088599999999985
566.237,6.00376
566.187,6.0026
566.237,6.00271
566.273,6.00199
566.344,6.00752
566.344,6.00814
566.394,6.00992
566.43,6.01175
566.501,6.01277
566.558,6.00795
